genotype,Gene names,Protein IDs,data,term,estimate,std.error,statistic,p.value,qvalue
WT,SUI1,P32911,normed_ratio,samplingTime:nutrientP,-4.4492716681131684e-4,0.004704529474387911,-0.09457421177475027,0.9255941463903219,0.5588066096141998
WT,SUI1,P32911,ratio,(Intercept),-0.1733309115247428,0.1206775611767063,-1.4363143390918964,0.16637151562573466,0.18821212278951835
WT,SUI1,P32911,ratio,samplingTime,-0.04209091792060379,0.006990663421474479,-6.021019091164588,6.917305627637433e-6,2.3385108503355976e-5
WT,SUI1,P32911,ratio,nutrientP,0.04921544654324822,0.17066384369020693,0.2883765270902094,0.7760259998472694,0.5168972479263144
WT,SUI1,P32911,ratio,samplingTime:nutrientP,0.008298890213579192,0.00988629102063471,0.8394341413031149,0.41114787870726677,0.35922718797557446
WT,SUI2,P20459,intensity,(Intercept),29.467809586677326,0.3463827337068458,85.07297483140954,4.456830167059323e-27,2.6032209311585056e-26
WT,SUI2,P20459,intensity,samplingTime,-0.05871141859751861,0.020065413012524316,-2.9260010028636065,0.008354206800570047,0.015157117675014632
WT,SUI2,P20459,intensity,nutrientP,0.12145935807527856,0.48985915978008954,0.24794750827932832,0.8067029259255931,0.5268362671236296
WT,SUI2,P20459,intensity,samplingTime:nutrientP,-0.027850555915810475,0.028376779216929465,-0.9814558482096852,0.33809232570889547,0.31454891266103746
WT,SUI2,P20459,normed_intensity,(Intercept),28.909482752797157,0.10550570563209954,274.00871431167036,3.161600232883279e-37,1.837447664758047e-35
WT,SUI2,P20459,normed_intensity,samplingTime,0.010312616021059871,0.0061117814275280374,1.6873339047451665,0.10707448626948175,0.1328097325142778
WT,SUI2,P20459,normed_intensity,nutrientP,0.14905940829336195,0.1492075998126586,0.9990068098442525,0.32972568645077915,0.3089907789181161
WT,SUI2,P20459,normed_intensity,samplingTime:nutrientP,-0.039977607884996984,0.008643364185070144,-4.625237005985598,1.634691788015287e-4,4.525922618912998e-4
WT,SUI2,P20459,normed_ratio,(Intercept),0.0030724638196958655,0.0404675515413059,0.0759241343415539,0.9402338073574683,0.5623083043252277
WT,SUI2,P20459,normed_ratio,samplingTime,5.06882162514555e-4,0.0023442223190291477,0.21622614817713992,0.8310016096077428,0.5337827698640092
WT,SUI2,P20459,normed_ratio,nutrientP,-0.11917832587473787,0.05722976022574704,-2.0824536989955944,0.05035115897361876,0.07159379012151591
WT,SUI2,P20459,normed_ratio,samplingTime:nutrientP,-0.014984412199140526,0.003315230996788728,-4.519869720588114,2.0887684532594605e-4,5.671072360044923e-4
WT,SUI2,P20459,ratio,(Intercept),-0.14365880188667157,0.14565657893677852,-0.9862843335694842,0.3357760466837195,0.31293909454156676
WT,SUI2,P20459,ratio,samplingTime,-0.041477831717858224,0.008437659068859207,-4.915798490951132,8.342987827407718e-5,2.4315256558934587e-4
WT,SUI2,P20459,ratio,nutrientP,-0.031292133782894915,0.20598950938125948,-0.15191129818643964,0.880778864144691,0.5473187947891158
WT,SUI2,P20459,ratio,samplingTime:nutrientP,-0.004113792594121135,0.011932651889861028,-0.3447509096964904,0.7338805818516891,0.5032405520440374
WT,SUI3,P09064,intensity,(Intercept),28.360086409379104,0.3215060071643007,88.21012913418478,2.1641509624481593e-27,1.3239511770271093e-26
WT,SUI3,P09064,intensity,samplingTime,-0.07066558338585893,0.018624342936270893,-3.7942591385727638,0.001137660816705448,0.0026082456724013207
WT,SUI3,P09064,intensity,nutrientP,0.11941937647070278,0.4546781557161755,0.26264595070023145,0.79550996976277355,0.5236617030619097
WT,SUI3,P09064,intensity,samplingTime:nutrientP,-0.016379425288720648,0.02633879837076184,-0.6218744324685332,0.5410493881321272,0.4263833416882362
WT,SUI3,P09064,normed_intensity,(Intercept),27.80175957549894,0.22619703492536158,122.90947838760447,2.878103247022466e-30,3.1630322670280273e-29
WT,SUI3,P09064,normed_intensity,samplingTime,-0.0016415487672804376,0.013103242414580161,-0.1252780583112668,0.9015541471179718,0.5526865349971077
WT,SUI3,P09064,normed_intensity,nutrientP,0.14701942668878432,0.319890914560027,0.45959237976793604,0.6507654503493974,0.47239109616152636
WT,SUI3,P09064,normed_intensity,samplingTime:nutrientP,-0.028506477257907118,0.018530783133761643,-1.5383309519159252,0.13963946945956215,0.16416444053551574
WT,SUI3,P09064,normed_ratio,(Intercept),-0.004776985912148189,0.0809246419055087,-0.059030053141613095,0.953514012899688,0.564706635543169
WT,SUI3,P09064,normed_ratio,samplingTime,-0.00982262282952814,0.004687838638339647,-2.095341496866698,0.04907251379754782,0.0700782592064425
WT,SUI3,P09064,normed_ratio,nutrientP,-0.16383561319150333,0.1144447261129565,-1.4315697957964286,0.16770950692231967,0.18941128582447628
WT,SUI3,P09064,normed_ratio,samplingTime:nutrientP,-0.01629405669416895,0.006629604980556551,-2.457771879615228,0.023231039276096384,0.03698697414355528
WT,SUI3,P09064,ratio,(Intercept),-0.15798494908545324,0.1839210769366134,-0.8589822967375361,0.40052880855049733,0.35285991021223345
WT,SUI3,P09064,ratio,samplingTime,-0.05177152131208039,0.010654261922780336,-4.859231140299402,9.506051246035281e-5,2.741383138086065e-4
WT,SUI3,P09064,ratio,nutrientP,-0.07516242161154502,0.2601036814100241,-0.28897100265589837,0.7755775778497397,0.5167463606287999
WT,SUI3,P09064,ratio,samplingTime:nutrientP,-0.007325134893248754,0.015067401708271196,-0.4861578017945621,0.6321394728965022,0.4654249938309443
WT,SUP35,P05453,intensity,(Intercept),28.89483678164023,0.3733487844963213,77.39368114087146,2.9401497711401087e-26,1.5414528914228855e-25
WT,SUP35,P05453,intensity,samplingTime,-0.05557437670308464,0.02162751439274343,-2.569614598047903,0.018288116148329266,0.030132008262401925
WT,SUP35,P05453,intensity,nutrientP,0.18249248184987127,0.5279949145302074,0.3456330294625036,0.7332275214785289,0.5030755494588796
WT,SUP35,P05453,intensity,samplingTime:nutrientP,-0.02015612790585356,0.030585924174637062,-0.6590001266846709,0.517411858006512,0.41557919131007465
WT,SUP35,P05453,normed_intensity,(Intercept),28.336509947760085,0.171554897566062,165.17459046512107,7.841442705853594e-33,1.471480606530551e-31
WT,SUP35,P05453,normed_intensity,samplingTime,0.01344965791549339,0.009937908385750186,1.3533690786261068,0.1910375316933777,0.20899687887615676
WT,SUP35,P05453,normed_intensity,nutrientP,0.21009253206794323,0.24261526282945195,0.8659493620384023,0.39678735298211265,0.35090038018826286
WT,SUP35,P05453,normed_intensity,samplingTime:nutrientP,-0.032283179875039675,0.014054324820749222,-2.297028159430194,0.03254723711484495,0.04937305430595242
WT,SUP35,P05453,normed_ratio,(Intercept),-0.06151057671144392,0.04693315909453488,-1.310599539816754,0.2048446041434757,0.2198180394197393
WT,SUP35,P05453,normed_ratio,samplingTime,-0.007377922129647441,0.0027187649082167347,-2.7137036039231117,0.013370650810127692,0.022948324503441607
WT,SUP35,P05453,normed_ratio,nutrientP,-0.00793175299327043,0.0663735101165054,-0.11950178586830539,0.9060700709951557,0.5536989133270581
WT,SUP35,P05453,normed_ratio,samplingTime:nutrientP,-0.021920790218595245,0.0038449142061041477,-5.7012430040165825,1.4029091288621924e-5,4.579792563409371e-5
WT,SUP35,P05453,ratio,(Intercept),-0.24037026780437049,0.1553892146854739,-1.5468915799008849,0.13756753237127778,0.16224987702378232
WT,SUP35,P05453,ratio,samplingTime,-0.04921504499087543,0.009001455519993259,-5.467454111344905,2.3699108379779595e-5,7.516763749349034e-5
WT,SUP35,P05453,ratio,nutrientP,0.05845862117661596,0.21975353485470167,0.2660190254289565,0.7929476336178135,0.5228850714444513
WT,SUP35,P05453,ratio,samplingTime:nutrientP,-0.010381995819131623,0.012729980477472624,-0.8155547321933393,0.4243615170904399,0.3669033141814084
WT,SUP45,P12385,intensity,(Intercept),29.700440546430716,0.30208659324456877,98.31763875196306,2.4837128107025096e-28,1.7977349867941976e-27
WT,SUP45,P12385,intensity,samplingTime,-0.06120361173968137,0.017499406492151353,-3.497467857960312,0.0022683820768853885,0.004814525224409805
WT,SUP45,P12385,intensity,nutrientP,-0.07813593615453991,0.4272149571775537,-0.18289606869280572,0.8567208839460285,0.5404419827216679
WT,SUP45,P12385,intensity,samplingTime:nutrientP,-8.743167822090851e-5,0.024747897994680225,-0.0035328931063035216,0.997216166963697,0.5753677635076709
WT,SUP45,P12385,normed_intensity,(Intercept),29.142113712550557,0.10410824803294254,279.92127677846656,2.0631100331846466e-37,1.2860269481302404e-35
WT,SUP45,P12385,normed_intensity,samplingTime,0.007820422878896715,0.006030828882363626,1.2967409673596482,0.20948244512513325,0.22343588015074128
WT,SUP45,P12385,normed_intensity,nutrientP,-0.05053588593646637,0.14723129632308943,-0.34324146562948604,0.7349985503660291,0.5035593518951591
WT,SUP45,P12385,normed_intensity,samplingTime:nutrientP,-0.012214483647407025,0.008528879997790013,-1.432132196791609,0.16755045327074422,0.1892895928039103
WT,SUP45,P12385,normed_ratio,(Intercept),-0.02314118715918939,0.033559924840379375,-0.6895482415188804,0.49840155926473717,0.40576115255882994
WT,SUP45,P12385,normed_ratio,samplingTime,-0.0032404466030574704,0.001944074248115958,-1.6668327386147177,0.11113221552321924,0.1369316317727014
WT,SUP45,P12385,normed_ratio,nutrientP,-0.03710778553296997,0.04746090086148624,-0.7818601176844148,0.443455117808245,0.3778805954500376
WT,SUP45,P12385,normed_ratio,samplingTime:nutrientP,-0.014300076293784393,0.002749336167945865,-5.201283299040339,4.3346983011223434e-5,1.3252922548379623e-4
WT,SUP45,P12385,ratio,(Intercept),-0.17270977540259003,0.14020085186590206,-1.2318739373123195,0.23228389664856527,0.24103963933500505
WT,SUP45,P12385,ratio,samplingTime,-0.04518242035226674,0.008121617285282908,-5.563229436351464,1.9104662022040956e-5,6.142338456809784e-5
WT,SUP45,P12385,ratio,nutrientP,0.021195470346098793,0.19827394616501995,0.10689992687419543,0.9159334214926511,0.5564081532431993
WT,SUP45,P12385,ratio,samplingTime:nutrientP,-0.0028476797582788565,0.011485701313250843,-0.24793259728890396,0.8067143028587819,0.5268362671236296
WT,SVF1,Q05515,intensity,(Intercept),27.442377672094565,0.36445874535533723,75.29625237923432,5.0843223067471505e-26,2.596026066700871e-25
WT,SVF1,Q05515,intensity,samplingTime,-0.0734018922874648,0.021112528252549955,-3.476698356986183,0.0023800712582697633,0.005029430869790453
WT,SVF1,Q05515,intensity,nutrientP,0.22497598955989542,0.5154225006070001,0.43648849108245535,0.6671581109033833,0.4788788065708903
WT,SVF1,Q05515,intensity,samplingTime:nutrientP,0.007867349088611312,0.029857623790741278,0.26349548590169264,0.7948644004064762,0.523498335234209
WT,SVF1,Q05515,normed_intensity,(Intercept),26.884050838214414,0.23001300591378193,116.88056825922109,7.859367555168945e-30,7.800155845813077e-29
WT,SVF1,Q05515,normed_intensity,samplingTime,-0.004377857668886731,0.013324295678716786,-0.3285620324291953,0.7459020500385094,0.507000946261255
WT,SVF1,Q05515,normed_intensity,nutrientP,0.2525760397779687,0.32528751248547333,0.776470138211187,0.4465578099112065,0.37968942873689504
WT,SVF1,Q05515,normed_intensity,samplingTime:nutrientP,-0.004259702880574808,0.018843399657910497,-0.22605808707064048,0.8234504371798086,0.5320414042166843
WT,SVF1,Q05515,normed_ratio,(Intercept),0.09853903754049576,0.048082576030722815,2.0493710128495053,0.053771944403831214,0.07553914555806233
WT,SVF1,Q05515,normed_ratio,samplingTime,-0.006841394020788305,0.002785348843568779,-2.4562072490793088,0.023308319980460866,0.03708611021933382
WT,SVF1,Q05515,normed_ratio,nutrientP,-0.016384161407934302,0.0679990311364837,-0.24094698312758261,0.8120490546626636,0.5284803243831514
WT,SVF1,Q05515,normed_ratio,samplingTime:nutrientP,-0.016721357514099415,0.0039390781105151824,-4.244992621360451,3.967182664531416e-4,0.0010156122737195598
WT,SVF1,Q05515,ratio,(Intercept),-0.08579063364733922,0.13938101842402115,-0.6155115999106082,0.5451581648695847,0.4281188036651694
WT,SVF1,Q05515,ratio,samplingTime,-0.04982215753631111,0.008074125609133882,-6.170594804711686,4.990288239408449e-6,1.7143271142335006e-5
WT,SVF1,Q05515,ratio,nutrientP,0.07030719128673037,0.19711452659262493,0.35668193766375067,0.7250654248303483,0.5003100709921089
WT,SVF1,Q05515,ratio,samplingTime:nutrientP,-0.006439924059523427,0.01141853794074106,-0.5639884977345425,0.5790321293291038,0.44242971561591166
WT,SVL3,Q03088,intensity,(Intercept),27.151631447653635,0.3431403312359555,79.1269022497481,1.8905756891851247e-26,1.0113095727747174e-25
WT,SVL3,Q03088,intensity,samplingTime,-0.09241515043466277,0.019877585680500586,-4.649214040381158,1.5461287884121537e-4,4.3044075931808777e-4
WT,SVL3,Q03088,intensity,nutrientP,0.003930096377466526,0.4852737102310844,0.008098720978713309,0.9936184659991028,0.5742205731817189
WT,SVL3,Q03088,intensity,samplingTime:nutrientP,-2.569578873953247e-4,0.028111151256597147,-0.009140781359319875,0.9927973782761386,0.574017479803127
WT,SVL3,Q03088,normed_intensity,(Intercept),26.59330461377347,0.16229232241767916,163.86052166615957,9.19867306461798e-33,1.692418805929714e-31
WT,SVL3,Q03088,normed_intensity,samplingTime,-0.023391115816084225,0.009401341814077067,-2.4880614149205402,0.021781335990699095,0.03497190210256067
WT,SVL3,Q03088,normed_intensity,nutrientP,0.03153014659555002,0.22951600343210896,0.1373766801619856,0.8921066636253505,0.5504114551233936
WT,SVL3,Q03088,normed_intensity,samplingTime:nutrientP,-0.012384009856581883,0.013295505097973061,-0.9314433536240652,0.36273252785567256,0.33038556485377824
WT,SVL3,Q03088,normed_ratio,(Intercept),-0.0047618610276793025,0.09581146417551493,-0.04970032624651423,0.9608541992206417,0.5666590752880045
WT,SVL3,Q03088,normed_ratio,samplingTime,-0.006606871405716507,0.005550209098018875,-1.1903824322717504,0.24783430332818998,0.25321643401060157
WT,SVL3,Q03088,normed_ratio,nutrientP,0.1422408931665862,0.13549787206783714,1.0497647748694765,0.30634647564827977,0.2938404135143929
WT,SVL3,Q03088,normed_ratio,samplingTime:nutrientP,-0.0116069306592886,0.007849180980424832,-1.4787441757598998,0.1547867223364336,0.17803175980022864
WT,SVL3,Q03088,ratio,(Intercept),-0.16376595267264407,0.14952032383412173,-1.0952755349455134,0.2864109110801269,0.28043603403911144
WT,SVL3,Q03088,ratio,samplingTime,-0.04737009955925526,0.008661479801233928,-5.469053862194176,2.3613766772431087e-5,7.490897919782281e-5
WT,SVL3,Q03088,ratio,nutrientP,0.22859792488086655,0.21145366981663205,1.0810780682080459,0.2925263707463516,0.2848613128604166
WT,SVL3,Q03088,ratio,samplingTime:nutrientP,-0.002031407430798544,0.01224918220512564,-0.16584024931464458,0.8699476554668744,0.544435968672226
WT,SWI1,P09547,intensity,(Intercept),26.981740833450324,0.5001458947314208,53.94774028474145,3.876522807661884e-23,1.6287495360280423e-22
WT,SWI1,P09547,intensity,samplingTime,-0.017532206666642763,0.02897267377304646,-0.605129053810461,0.5518982891064127,0.4309626632184436
WT,SWI1,P09547,intensity,nutrientP,-0.9459797580156456,0.7073131074944015,-1.3374271563645994,0.19609541402234873,0.21292699093755418
WT,SWI1,P09547,intensity,samplingTime:nutrientP,-0.09884792296937353,0.040973548188053564,-2.4124814017984924,0.02556753470070225,0.040160133997287475
WT,SWI1,P09547,normed_intensity,(Intercept),26.42341399957018,0.3962869393740221,66.67747880187223,5.729384710038986e-25,2.652592358724704e-24
WT,SWI1,P09547,normed_intensity,samplingTime,0.051491827951935444,0.02295628602763632,2.2430382636784594,0.03638079924476224,0.0542718249340557
WT,SWI1,P09547,normed_intensity,nutrientP,-0.9183797077975678,0.5604343642540665,-1.6386927111793435,0.11691392758378326,0.1425885204947264
WT,SWI1,P09547,normed_intensity,samplingTime:nutrientP,-0.11097497493855983,0.03246509104199926,-3.418286269242071,0.002723987531985768,0.005673106152472956
WT,SXM1,Q04175,intensity,(Intercept),26.749522182928786,0.41918790268925904,63.81272458322351,1.373540961805656e-24,6.19802909460602e-24
WT,SXM1,Q04175,intensity,samplingTime,-0.08352029340460256,0.02428290321316209,-3.4394690235940137,0.002593968193745242,0.005424001217820739
